lat;lon;crs;total
-37.5;-155.5;b'';0.37781206
-37.5;-154.5;b'';0.37735638
-37.5;-153.5;b'';0.37631932
-37.5;-152.5;b'';0.3752133
-37.5;-151.5;b'';0.37437057
-37.5;-150.5;b'';0.37370855
-37.5;-149.5;b'';0.37319562
-37.5;-148.5;b'';0.37212664
-37.5;-147.5;b'';0.3712275
-37.5;-146.5;b'';0.370784
-37.5;-145.5;b'';0.37040907
-37.5;-144.5;b'';0.36995262
-37.5;-143.5;b'';0.369384
-37.5;-142.5;b'';0.36913484
-37.5;-141.5;b'';0.36881596
-37.5;-140.5;b'';0.36823496
-37.5;-139.5;b'';0.36751556
-37.5;-138.5;b'';0.36661506
-37.5;-137.5;b'';0.3659905
-37.5;-136.5;b'';0.36587763
-37.5;-135.5;b'';0.36555862
-37.5;-134.5;b'';0.36480814
-37.5;-133.5;b'';0.36412716
-37.5;-132.5;b'';0.3636961
-37.5;-131.5;b'';0.3632086
-37.5;-130.5;b'';0.3628469
-37.5;-129.5;b'';0.36234698
-37.5;-128.5;b'';0.3615414
-37.5;-127.5;b'';0.3610547
-37.5;-126.5;b'';0.36092925
-37.5;-125.5;b'';0.360303
-37.5;-124.5;b'';0.35940176
-37.5;-123.5;b'';0.35869697
-37.5;-122.5;b'';0.35814172
-37.5;-121.5;b'';0.35783482
-37.5;-120.5;b'';0.35763997
-37.5;-119.5;b'';0.35736495
-37.5;-118.5;b'';0.3571723
-37.5;-117.5;b'';0.35710424
-37.5;-116.5;b'';0.35717326
-37.5;-115.5;b'';0.35737926
-37.5;-114.5;b'';0.35762843
-37.5;-113.5;b'';0.35787758
-37.5;-112.5;b'';0.35800305
-37.5;-111.5;b'';0.3582095
-37.5;-110.5;b'';0.3581099
-37.5;-109.5;b'';0.35767925
-37.5;-108.5;b'';0.35736075
-37.5;-107.5;b'';0.3569418
-37.5;-106.5;b'';0.35639733
-37.5;-105.5;b'';0.35613483
-37.5;-104.5;b'';0.3559978
-37.5;-103.5;b'';0.35584736
-37.5;-102.5;b'';0.35562843
-37.5;-101.5;b'';0.35529783
-37.5;-100.5;b'';0.35471678
-37.5;-99.5;b'';0.35391033
-37.5;-98.5;b'';0.35374057
-37.5;-97.5;b'';0.35368448
-37.5;-96.5;b'';0.3533103
-37.5;-95.5;b'';0.35262793
-37.5;-94.5;b'';0.3520711
-37.5;-93.5;b'';0.35182145
-37.5;-92.5;b'';0.35158437
-37.5;-91.5;b'';0.35179043
-37.5;-90.5;b'';0.3519279
-37.5;-89.5;b'';0.35199732
-37.5;-88.5;b'';0.35188565
-37.5;-87.5;b'';0.35102314
-37.5;-86.5;b'';0.34959093
-37.5;-85.5;b'';0.3485345
-37.5;-84.5;b'';0.34759095
-37.5;-83.5;b'';0.3460784
-37.5;-82.5;b'';0.344384
-37.5;-81.5;b'';0.342869
-37.5;-80.5;b'';0.3415596
-37.5;-79.5;b'';0.33897
-37.5;-78.5;b'';0.3346761
-37.5;-77.5;b'';0.3289838
-37.5;-76.5;b'';0.32099396
-37.5;-75.5;b'';0.30996752
-37.5;-74.5;b'';0.29643732
-37.5;-73.5;b'';
-37.5;-72.5;b'';
-37.5;-71.5;b'';
-37.5;-70.5;b'';
-37.5;-69.5;b'';
-37.5;-68.5;b'';
-37.5;-67.5;b'';
-37.5;-66.5;b'';
-37.5;-65.5;b'';
-37.5;-64.5;b'';
-37.5;-63.5;b'';
-37.5;-62.5;b'';
-37.5;-61.5;b'';
-37.5;-60.5;b'';
-37.5;-59.5;b'';
-37.5;-58.5;b'';
-37.5;-57.5;b'';
-37.5;-56.5;b'';0.3183573
-37.5;-55.5;b'';0.32424143
-37.5;-54.5;b'';0.3355977
-37.5;-53.5;b'';0.35459948
-37.5;-52.5;b'';0.37617582
-37.5;-51.5;b'';0.39689288
-37.5;-50.5;b'';0.41121206
-37.5;-49.5;b'';0.41408128
-37.5;-48.5;b'';0.41311845
-37.5;-47.5;b'';0.4151078
-37.5;-46.5;b'';0.4186358
-37.5;-45.5;b'';0.4194966
-37.5;-44.5;b'';0.41754586
-37.5;-43.5;b'';0.41556543
-37.5;-42.5;b'';0.4164031
-37.5;-41.5;b'';0.4198022
-37.5;-40.5;b'';0.4225568
-37.5;-39.5;b'';0.42263636
-37.5;-38.5;b'';0.42205578
-37.5;-37.5;b'';0.42277536
-37.5;-36.5;b'';0.4243246
-37.5;-35.5;b'';0.4249095
-37.5;-34.5;b'';0.42545733
-37.5;-33.5;b'';0.42738834
-37.5;-32.5;b'';0.42976817
-37.5;-31.5;b'';0.43049845
-37.5;-30.5;b'';0.4303804
-37.5;-29.5;b'';0.43186107
-37.5;-28.5;b'';0.4332405
-37.5;-27.5;b'';0.4337147
-37.5;-26.5;b'';0.4348653
-37.5;-25.5;b'';0.43710175
-37.5;-24.5;b'';0.43896645
-37.5;-23.5;b'';0.439756
-37.5;-22.5;b'';0.4405293
-37.5;-21.5;b'';0.44150943
-37.5;-20.5;b'';0.44173717
-37.5;-19.5;b'';0.4405214
-37.5;-18.5;b'';0.4378454
-37.5;-17.5;b'';0.43432292
-37.5;-16.5;b'';0.4304211
-37.5;-15.5;b'';0.42650276
-37.5;-14.5;b'';0.42425418
-37.5;-13.5;b'';0.42454067
-37.5;-12.5;b'';0.42599186
-37.5;-11.5;b'';0.42817765
-37.5;-10.5;b'';0.43155703
-37.5;-9.5;b'';0.43303204
-37.5;-8.5;b'';0.43162173
-37.5;-7.5;b'';0.4311037
-37.5;-6.5;b'';0.4328974
-37.5;-5.5;b'';0.43577152
-37.5;-4.5;b'';0.43839297
-37.5;-3.5;b'';0.43970984
-37.5;-2.5;b'';0.4406418
-37.5;-1.5;b'';0.4417798
-37.5;-0.5;b'';0.44344178
-37.5;0.5;b'';0.44488502
-37.5;1.5;b'';0.4460105
-37.5;2.5;b'';0.44766173
-37.5;3.5;b'';0.44898024
-37.5;4.5;b'';0.4505488
-37.5;5.5;b'';0.45289358
-37.5;6.5;b'';0.45482343
-37.5;7.5;b'';0.45687738
-37.5;8.5;b'';0.45943937
-37.5;9.5;b'';0.4614768
-37.5;10.5;b'';0.4635437
-37.5;11.5;b'';0.46523476
-37.5;12.5;b'';0.46622008
-37.5;13.5;b'';0.46672997
-37.5;14.5;b'';0.46693435
-37.5;15.5;b'';0.46624008
-37.5;16.5;b'';0.46604457
-37.5;17.5;b'';0.46612358
-37.5;18.5;b'';0.46557966
-37.5;19.5;b'';0.46476316
-37.5;20.5;b'';0.46394712
-37.5;21.5;b'';0.4652423
-37.5;22.5;b'';0.46766263
-37.5;23.5;b'';0.46807566
-37.5;24.5;b'';0.46578687
-37.5;25.5;b'';0.46189243
-37.5;26.5;b'';0.45719224
-37.5;27.5;b'';0.45123404
-37.5;28.5;b'';0.4440258
-37.5;29.5;b'';0.43709645
-37.5;30.5;b'';0.43532467
-37.5;31.5;b'';0.43924332
-37.5;32.5;b'';0.44262895
-37.5;33.5;b'';0.44235864
-37.5;34.5;b'';0.43824965
-37.5;35.5;b'';0.43326578
-37.5;36.5;b'';0.43105134
-37.5;37.5;b'';0.43140826
-37.5;38.5;b'';0.4309969
-37.5;39.5;b'';0.42859513
-37.5;40.5;b'';0.42548665
-37.5;41.5;b'';0.42073798
-37.5;42.5;b'';0.41375154
-37.5;43.5;b'';0.40574473
-37.5;44.5;b'';0.39818355
-37.5;45.5;b'';0.39322385
-37.5;46.5;b'';0.3920328
-37.5;47.5;b'';0.39316422
-37.5;48.5;b'';0.39407015
-37.5;49.5;b'';0.3936575
-37.5;50.5;b'';0.39260843
-37.5;51.5;b'';0.3929845
-37.5;52.5;b'';0.3948528
-37.5;53.5;b'';0.39719796
-37.5;54.5;b'';0.39908183
-37.5;55.5;b'';0.40056324
-37.5;56.5;b'';0.40259308
-37.5;57.5;b'';0.4041225
-37.5;58.5;b'';0.4036789
-37.5;59.5;b'';0.4023927
-37.5;60.5;b'';0.4020616
-37.5;61.5;b'';0.40251845
-37.5;62.5;b'';0.40318137
-37.5;63.5;b'';0.403718
-37.5;64.5;b'';0.40417355
-37.5;65.5;b'';0.4042998
-37.5;66.5;b'';0.40455157
-37.5;67.5;b'';0.40548477
-37.5;68.5;b'';0.40680462
-37.5;69.5;b'';0.4076476
-37.5;70.5;b'';0.40726146
-37.5;71.5;b'';0.40672693
-37.5;72.5;b'';0.4077286
-37.5;73.5;b'';0.4092528
-37.5;74.5;b'';0.40932137
-37.5;75.5;b'';0.4094777
-37.5;76.5;b'';0.41056356
-37.5;77.5;b'';0.41188082
-37.5;78.5;b'';0.41295367
-37.5;79.5;b'';0.41218328
-37.5;80.5;b'';0.4104669
-37.5;81.5;b'';0.4094325
-37.5;82.5;b'';0.40860325
-37.5;83.5;b'';0.40796787
-37.5;84.5;b'';0.40796962
-37.5;85.5;b'';0.4081076
-37.5;86.5;b'';0.40831313
-37.5;87.5;b'';0.40878075
-37.5;88.5;b'';0.40893072
-37.5;89.5;b'';0.4088191
-37.5;90.5;b'';0.40944535
-37.5;91.5;b'';0.4101263
-37.5;92.5;b'';0.4101944
-37.5;93.5;b'';0.41027665
-37.5;94.5;b'';0.41067672
-37.5;95.5;b'';0.41126984
-37.5;96.5;b'';0.4118065
-37.5;97.5;b'';0.41201204
-37.5;98.5;b'';0.41201204
-37.5;99.5;b'';0.41183144
-37.5;100.5;b'';0.41121936
-37.5;101.5;b'';0.41091424
-37.5;102.5;b'';0.41059694
-37.5;103.5;b'';0.4099595
-37.5;104.5;b'';0.40937844
-37.5;105.5;b'';0.40900382
-37.5;106.5;b'';0.4091538
-37.5;107.5;b'';0.40930384
-37.5;108.5;b'';0.40919185
-37.5;109.5;b'';0.4086245
-37.5;110.5;b'';0.4074741
-37.5;111.5;b'';0.40645915
-37.5;112.5;b'';0.40522036
-37.5;113.5;b'';0.40360656
-37.5;114.5;b'';0.40226704
-37.5;115.5;b'';0.4014016
-37.5;116.5;b'';0.40173784
-37.5;117.5;b'';0.4036141
-37.5;118.5;b'';0.40639162
-37.5;119.5;b'';0.409257
-37.5;120.5;b'';0.41142797
-37.5;121.5;b'';0.41237274
-37.5;122.5;b'';0.41230506
-37.5;123.5;b'';0.41204387
-37.5;124.5;b'';0.41154426
-37.5;125.5;b'';0.41065678
-37.5;126.5;b'';0.41033736
-37.5;127.5;b'';0.4104619
-37.5;128.5;b'';0.410824
-37.5;129.5;b'';0.41142446
-37.5;130.5;b'';0.41285548
-37.5;131.5;b'';0.41576633
-37.5;132.5;b'';0.41968924
-37.5;133.5;b'';0.42473668
-37.5;134.5;b'';0.43085474
-37.5;135.5;b'';0.4375193
-37.5;136.5;b'';0.44406113
-37.5;137.5;b'';0.44803482
-37.5;138.5;b'';0.44563776
-37.5;139.5;b'';0.43487912
-37.5;140.5;b'';
-37.5;141.5;b'';
-37.5;142.5;b'';
-37.5;143.5;b'';
-37.5;144.5;b'';
-37.5;145.5;b'';
-37.5;146.5;b'';
-37.5;147.5;b'';
-37.5;148.5;b'';
-37.5;149.5;b'';
-37.5;150.5;b'';0.35278088
-37.5;151.5;b'';0.36957455
-37.5;152.5;b'';0.38412043
-37.5;153.5;b'';0.39586025
-37.5;154.5;b'';0.40249753
-37.5;155.5;b'';0.40498406
-37.5;156.5;b'';0.40463743
-37.5;157.5;b'';0.40231284
-37.5;158.5;b'';0.4000991
-37.5;159.5;b'';0.39865598
-37.5;160.5;b'';0.3979055
-37.5;161.5;b'';0.39780337
-37.5;162.5;b'';0.39750773
-37.5;163.5;b'';0.39735
-37.5;164.5;b'';0.39846855
-37.5;165.5;b'';0.40008622
-37.5;166.5;b'';0.40137196
-37.5;167.5;b'';0.4025889
-37.5;168.5;b'';0.40329537
-37.5;169.5;b'';0.40275222
-37.5;170.5;b'';0.40027684
-37.5;171.5;b'';0.39546958
-37.5;172.5;b'';0.3900929
-37.5;173.5;b'';0.38719255
-37.5;174.5;b'';0.3893722
-37.5;175.5;b'';
-37.5;176.5;b'';0.40945834
-37.5;177.5;b'';0.4178062
-37.5;178.5;b'';0.4239152
-37.5;179.5;b'';0.42949533
-36.5;-179.5;b'';0.42356604
-36.5;-178.5;b'';0.41664904
-36.5;-177.5;b'';0.41022643
-36.5;-176.5;b'';0.40463972
-36.5;-175.5;b'';0.4002962
-36.5;-174.5;b'';0.3974052
-36.5;-173.5;b'';0.39468268
-36.5;-172.5;b'';0.3919068
-36.5;-171.5;b'';0.39021286
-36.5;-170.5;b'';0.3885637
-36.5;-169.5;b'';0.38669473
-36.5;-168.5;b'';0.3849512
-36.5;-167.5;b'';0.38370758
-36.5;-166.5;b'';0.38310117
-36.5;-165.5;b'';0.38250685
-36.5;-164.5;b'';0.38205
-36.5;-163.5;b'';0.38191208
-36.5;-162.5;b'';0.38132972
-36.5;-161.5;b'';0.38055477
-36.5;-160.5;b'';0.38009953
-36.5;-159.5;b'';0.3799749
-36.5;-158.5;b'';0.37996244
-36.5;-157.5;b'';0.37905034
-36.5;-156.5;b'';0.37815064
-36.5;-155.5;b'';0.37813902
-36.5;-154.5;b'';0.377864
-36.5;-153.5;b'';0.37688252
-36.5;-152.5;b'';0.37597045
-36.5;-151.5;b'';0.37551445
-36.5;-150.5;b'';0.3750584
-36.5;-149.5;b'';0.3742391
-36.5;-148.5;b'';0.37329596
-36.5;-147.5;b'';0.37297827
-36.5;-146.5;b'';0.37274113
-36.5;-145.5;b'';0.37230968
-36.5;-144.5;b'';0.37160283
-36.5;-143.5;b'';0.37109035
-36.5;-142.5;b'';0.37103394
-36.5;-141.5;b'';0.37067145
-36.5;-140.5;b'';0.37015888
-36.5;-139.5;b'';0.36925894
-36.5;-138.5;b'';0.368234
-36.5;-137.5;b'';0.3677215
-36.5;-136.5;b'';0.36734596
-36.5;-135.5;b'';0.36677665
-36.5;-134.5;b'';0.36622146
-36.5;-133.5;b'';0.3657344
-36.5;-132.5;b'';0.3653029
-36.5;-131.5;b'';0.3649973
-36.5;-130.5;b'';0.3648848
-36.5;-129.5;b'';0.36438468
-36.5;-128.5;b'';0.3636343
-36.5;-127.5;b'';0.36332783
-36.5;-126.5;b'';0.36320323
-36.5;-125.5;b'';0.3623851
-36.5;-124.5;b'';0.36136085
-36.5;-123.5;b'';0.36096048
-36.5;-122.5;b'';0.36071047
-36.5;-121.5;b'';0.3602794
-36.5;-120.5;b'';0.35976696
-36.5;-119.5;b'';0.35969886
-36.5;-118.5;b'';0.36003077
-36.5;-117.5;b'';0.36036268
-36.5;-116.5;b'';0.36018038
-36.5;-115.5;b'';0.35992908
-36.5;-114.5;b'';0.35992908
-36.5;-113.5;b'';0.35974726
-36.5;-112.5;b'';0.35950822
-36.5;-111.5;b'';0.3594634
-36.5;-110.5;b'';0.35947588
-36.5;-109.5;b'';0.3593513
-36.5;-108.5;b'';0.35917026
-36.5;-107.5;b'';0.35868272
-36.5;-106.5;b'';0.3580456
-36.5;-105.5;b'';0.35783952
-36.5;-104.5;b'';0.357896
-36.5;-103.5;b'';0.35768995
-36.5;-102.5;b'';0.35735855
-36.5;-101.5;b'';0.35703918
-36.5;-100.5;b'';0.3565957
-36.5;-99.5;b'';0.35616583
-36.5;-98.5;b'';0.35592914
-36.5;-97.5;b'';0.3554275
-36.5;-96.5;b'';0.35498276
-36.5;-95.5;b'';0.35448438
-36.5;-94.5;b'';0.35379082
-36.5;-93.5;b'';0.35358435
-36.5;-92.5;b'';0.3535847
-36.5;-91.5;b'';0.3536532
-36.5;-90.5;b'';0.35379076
-36.5;-89.5;b'';0.35399675
-36.5;-88.5;b'';0.35363263
-36.5;-87.5;b'';0.35277012
-36.5;-86.5;b'';0.35147777
-36.5;-85.5;b'';0.3501145
-36.5;-84.5;b'';0.3488508
-36.5;-83.5;b'';0.347006
-36.5;-82.5;b'';0.34449148
-36.5;-81.5;b'';0.34161443
-36.5;-80.5;b'';0.33861202
-36.5;-79.5;b'';0.33476
-36.5;-78.5;b'';0.3306733
-36.5;-77.5;b'';0.32598135
-36.5;-76.5;b'';0.31922537
-36.5;-75.5;b'';0.30958146
-36.5;-74.5;b'';0.29624355
-36.5;-73.5;b'';0.27912778
-36.5;-72.5;b'';
-36.5;-71.5;b'';
-36.5;-70.5;b'';
-36.5;-69.5;b'';
-36.5;-68.5;b'';
-36.5;-67.5;b'';
-36.5;-66.5;b'';
-36.5;-65.5;b'';
-36.5;-64.5;b'';
-36.5;-63.5;b'';
-36.5;-62.5;b'';
-36.5;-61.5;b'';
-36.5;-60.5;b'';
-36.5;-59.5;b'';
-36.5;-58.5;b'';
-36.5;-57.5;b'';
-36.5;-56.5;b'';0.32087588
-36.5;-55.5;b'';0.3228791
-36.5;-54.5;b'';0.33106863
-36.5;-53.5;b'';0.34461105
-36.5;-52.5;b'';0.36527553
-36.5;-51.5;b'';0.39273745
-36.5;-50.5;b'';0.41349572
-36.5;-49.5;b'';0.42104816
-36.5;-48.5;b'';0.42123342
-36.5;-47.5;b'';0.42093033
-36.5;-46.5;b'';0.421781
-36.5;-45.5;b'';0.42189902
-36.5;-44.5;b'';0.42060184
-36.5;-43.5;b'';0.41947252
-36.5;-42.5;b'';0.42019072
-36.5;-41.5;b'';0.42249432
-36.5;-40.5;b'';0.42389783
-36.5;-39.5;b'';0.42348534
-36.5;-38.5;b'';0.42312288
-36.5;-37.5;b'';0.42375308
-36.5;-36.5;b'';0.42483354
-36.5;-35.5;b'';0.42440778
-36.5;-34.5;b'';0.42435795
-36.5;-33.5;b'';0.42622042
-36.5;-32.5;b'';0.42731142
-36.5;-31.5;b'';0.42720968
-36.5;-30.5;b'';0.4275605
-36.5;-29.5;b'';0.42838392
-36.5;-28.5;b'';0.42898315
-36.5;-27.5;b'';0.42979127
-36.5;-26.5;b'';0.43127927
-36.5;-25.5;b'';0.4325459
-36.5;-24.5;b'';0.43274435
-36.5;-23.5;b'';0.43220043
-36.5;-22.5;b'';0.43209916
-36.5;-21.5;b'';0.43212217
-36.5;-20.5;b'';0.43136615
-36.5;-19.5;b'';0.42997497
-36.5;-18.5;b'';0.428279
-36.5;-17.5;b'';0.42665154
-36.5;-16.5;b'';0.42484778
-36.5;-15.5;b'';0.4238696
-36.5;-14.5;b'';0.4243084
-36.5;-13.5;b'';0.42583865
-36.5;-12.5;b'';0.4274129
-36.5;-11.5;b'';0.42873678
-36.5;-10.5;b'';0.430477
-36.5;-9.5;b'';0.43155068
-36.5;-8.5;b'';0.43154067
-36.5;-7.5;b'';0.43200564
-36.5;-6.5;b'';0.43357372
-36.5;-5.5;b'';0.4352394
-36.5;-4.5;b'';0.4364632
-36.5;-3.5;b'';0.43760198
-36.5;-2.5;b'';0.43893385
-36.5;-1.5;b'';0.44026527
-36.5;-0.5;b'';0.4418467
-36.5;0.5;b'';0.44344148
-36.5;1.5;b'';0.44496733
-36.5;2.5;b'';0.44692335
-36.5;3.5;b'';0.44838023
-36.5;4.5;b'';0.45021257
-36.5;5.5;b'';0.4529441
-36.5;6.5;b'';0.4548328
-36.5;7.5;b'';0.4561953
-36.5;8.5;b'';0.4576046
-36.5;9.5;b'';0.45894614
-36.5;10.5;b'';0.4602642
-36.5;11.5;b'';0.4607504
-36.5;12.5;b'';0.46064276
-36.5;13.5;b'';0.46049315
-36.5;14.5;b'';0.4597544
-36.5;15.5;b'';0.45820838
-36.5;16.5;b'';0.456731
-36.5;17.5;b'';0.45539102
-36.5;18.5;b'';0.45402604
-36.5;19.5;b'';0.45331797
-36.5;20.5;b'';0.4534309
-36.5;21.5;b'';0.45498663
-36.5;22.5;b'';0.45812494
-36.5;23.5;b'';0.45974702
-36.5;24.5;b'';0.45775548
-36.5;25.5;b'';0.4531978
-36.5;26.5;b'';0.4466482
-36.5;27.5;b'';0.43745846
-36.5;28.5;b'';0.42581454
-36.5;29.5;b'';0.4154449
-36.5;30.5;b'';0.41109547
-36.5;31.5;b'';0.41256246
-36.5;32.5;b'';0.41447195
-36.5;33.5;b'';0.41321403
-36.5;34.5;b'';0.40845838
-36.5;35.5;b'';0.40299684
-36.5;36.5;b'';0.40034097
-36.5;37.5;b'';0.40051478
-36.5;38.5;b'';0.39987546
-36.5;39.5;b'';0.39753988
-36.5;40.5;b'';0.3947681
-36.5;41.5;b'';0.3914464
-36.5;42.5;b'';0.38841462
-36.5;43.5;b'';0.38626575
-36.5;44.5;b'';0.38479713
-36.5;45.5;b'';0.38388905
-36.5;46.5;b'';0.38392785
-36.5;47.5;b'';0.38487712
-36.5;48.5;b'';0.3857649
-36.5;49.5;b'';0.38572246
-36.5;50.5;b'';0.385656
-36.5;51.5;b'';0.38683882
-36.5;52.5;b'';0.3888397
-36.5;53.5;b'';0.3911695
-36.5;54.5;b'';0.39316735
-36.5;55.5;b'';0.39452934
-36.5;56.5;b'';0.3958346
-36.5;57.5;b'';0.39670926
-36.5;58.5;b'';0.39671052
-36.5;59.5;b'';0.39642507
-36.5;60.5;b'';0.39645725
-36.5;61.5;b'';0.39691296
-36.5;62.5;b'';0.39774436
-36.5;63.5;b'';0.39838308
-36.5;64.5;b'';0.39902183
-36.5;65.5;b'';0.39991054
-36.5;66.5;b'';0.40099278
-36.5;67.5;b'';0.40239245
-36.5;68.5;b'';0.40384808
-36.5;69.5;b'';0.40466744
-36.5;70.5;b'';0.4047928
-36.5;71.5;b'';0.40547508
-36.5;72.5;b'';0.4068622
-36.5;73.5;b'';0.4076356
-36.5;74.5;b'';0.4076105
-36.5;75.5;b'';0.40793592
-36.5;76.5;b'';0.4084795
-36.5;77.5;b'';0.40892187
-36.5;78.5;b'';0.40886408
-36.5;79.5;b'';0.40792137
-36.5;80.5;b'';0.40732265
-36.5;81.5;b'';0.40722266
-36.5;82.5;b'';0.40773764
-36.5;83.5;b'';0.40837717
-36.5;84.5;b'';0.4086388
-36.5;85.5;b'';0.4089013
-36.5;86.5;b'';0.40909567
-36.5;87.5;b'';0.40948397
-36.5;88.5;b'';0.41005412
-36.5;89.5;b'';0.41037345
-36.5;90.5;b'';0.41105366
-36.5;91.5;b'';0.41116452
-36.5;92.5;b'';0.41078877
-36.5;93.5;b'';0.41111985
-36.5;94.5;b'';0.41164523
-36.5;95.5;b'';0.4121016
-36.5;96.5;b'';0.41198787
-36.5;97.5;b'';0.41173705
-36.5;98.5;b'';0.41205683
-36.5;99.5;b'';0.4121948
-36.5;100.5;b'';0.4117762
-36.5;101.5;b'';0.41178864
-36.5;102.5;b'';0.4118572
-36.5;103.5;b'';0.41153947
-36.5;104.5;b'';0.41127783
-36.5;105.5;b'';0.41115323
-36.5;106.5;b'';0.41129074
-36.5;107.5;b'';0.4113968
-36.5;108.5;b'';0.41123995
-36.5;109.5;b'';0.41098958
-36.5;110.5;b'';0.40967074
-36.5;111.5;b'';0.40761346
-36.5;112.5;b'';0.40524855
-36.5;113.5;b'';0.40199453
-36.5;114.5;b'';0.3987654
-36.5;115.5;b'';0.39633188
-36.5;116.5;b'';0.39573637
-36.5;117.5;b'';0.397792
-36.5;118.5;b'';0.4022387
-36.5;119.5;b'';0.40716133
-36.5;120.5;b'';0.41108352
-36.5;121.5;b'';0.41340575
-36.5;122.5;b'';0.41422635
-36.5;123.5;b'';0.41471505
-36.5;124.5;b'';0.4145093
-36.5;125.5;b'';0.41373467
-36.5;126.5;b'';0.41340405
-36.5;127.5;b'';0.41333503
-36.5;128.5;b'';0.4134597
-36.5;129.5;b'';0.41401535
-36.5;130.5;b'';0.4146944
-36.5;131.5;b'';0.41609114
-36.5;132.5;b'';0.4180556
-36.5;133.5;b'';0.4209072
-36.5;134.5;b'';0.4253838
-36.5;135.5;b'';0.43154272
-36.5;136.5;b'';0.4389225
-36.5;137.5;b'';0.44579592
-36.5;138.5;b'';0.44705486
-36.5;139.5;b'';0.43761134
-36.5;140.5;b'';
-36.5;141.5;b'';
-36.5;142.5;b'';
-36.5;143.5;b'';
-36.5;144.5;b'';
-36.5;145.5;b'';
-36.5;146.5;b'';
-36.5;147.5;b'';
-36.5;148.5;b'';
-36.5;149.5;b'';
-36.5;150.5;b'';0.33931848
-36.5;151.5;b'';0.3565763
-36.5;152.5;b'';0.37590864
-36.5;153.5;b'';0.39238447
-36.5;154.5;b'';0.40274692
-36.5;155.5;b'';0.40742397
-36.5;156.5;b'';0.40833727
-36.5;157.5;b'';0.40651345
-36.5;158.5;b'';0.40386954
-36.5;159.5;b'';0.4021743
-36.5;160.5;b'';0.40084165
-36.5;161.5;b'';0.39959005
-36.5;162.5;b'';0.39872757
-36.5;163.5;b'';0.39844728
-36.5;164.5;b'';0.39924648
-36.5;165.5;b'';0.40017027
-36.5;166.5;b'';0.40062547
-36.5;167.5;b'';0.40127546
-36.5;168.5;b'';0.401994
-36.5;169.5;b'';0.40146223
-36.5;170.5;b'';0.39868036
-36.5;171.5;b'';0.39387506
-36.5;172.5;b'';0.38805646
-36.5;173.5;b'';0.3840157
-36.5;174.5;b'';
-36.5;175.5;b'';0.39441782
-36.5;176.5;b'';0.4057417
-36.5;177.5;b'';0.41546732
-36.5;178.5;b'';0.4224173
-36.5;179.5;b'';0.42628163
-35.5;-179.5;b'';0.41822323
-35.5;-178.5;b'';0.41329652
-35.5;-177.5;b'';0.40880018
-35.5;-176.5;b'';0.40397683
-35.5;-175.5;b'';0.3998711
-35.5;-174.5;b'';0.39794645
-35.5;-173.5;b'';0.39610928
-35.5;-172.5;b'';0.3929088
-35.5;-171.5;b'';0.390814
-35.5;-170.5;b'';0.38968986
-35.5;-169.5;b'';0.38787773
-35.5;-168.5;b'';0.38597077
-35.5;-167.5;b'';0.38467044
-35.5;-166.5;b'';0.3838951
-35.5;-165.5;b'';0.38309503
-35.5;-164.5;b'';0.38237602
-35.5;-163.5;b'';0.3820446
-35.5;-162.5;b'';0.38132647
-35.5;-161.5;b'';0.3807458
-35.5;-160.5;b'';0.38067725
-35.5;-159.5;b'';0.38053936
-35.5;-158.5;b'';0.38040143
-35.5;-157.5;b'';0.3796829
-35.5;-156.5;b'';0.37914622
-35.5;-155.5;b'';0.37932724
-35.5;-154.5;b'';0.37892684
-35.5;-153.5;b'';0.3780148
-35.5;-152.5;b'';0.3772523
-35.5;-151.5;b'';0.37693378
-35.5;-150.5;b'';0.37661526
-35.5;-149.5;b'';0.37567168
-35.5;-148.5;b'';0.37497813
-35.5;-147.5;b'';0.37492168
-35.5;-146.5;b'';0.37475273
-35.5;-145.5;b'';0.37444708
-35.5;-144.5;b'';0.37381038
-35.5;-143.5;b'';0.373185
-35.5;-142.5;b'';0.37294713
-35.5;-141.5;b'';0.37251562
-35.5;-140.5;b'';0.37193424
-35.5;-139.5;b'';0.37117213
-35.5;-138.5;b'';0.37022856
-35.5;-137.5;b'';0.36952174
-35.5;-136.5;b'';0.36887136
-35.5;-135.5;b'';0.36817777
-35.5;-134.5;b'';0.36795276
-35.5;-133.5;b'';0.36767176
-35.5;-132.5;b'';0.3672533
-35.5;-131.5;b'';0.3671972
-35.5;-130.5;b'';0.36694676
-35.5;-129.5;b'';0.36629638
-35.5;-128.5;b'';0.36565968
-35.5;-127.5;b'';0.36541
-35.5;-126.5;b'';0.3652157
-35.5;-125.5;b'';0.36470357
-35.5;-124.5;b'';0.3640539
-35.5;-123.5;b'';0.36341605
-35.5;-122.5;b'';0.36310962
-35.5;-121.5;b'';0.362929
-35.5;-120.5;b'';0.36267975
-35.5;-119.5;b'';0.3627483
-35.5;-118.5;b'';0.36314788
-35.5;-117.5;b'';0.3634221
-35.5;-116.5;b'';0.3630475
-35.5;-115.5;b'';0.36249152
-35.5;-114.5;b'';0.36225325
-35.5;-113.5;b'';0.36189076
-35.5;-112.5;b'';0.36116576
-35.5;-111.5;b'';0.3608033
-35.5;-110.5;b'';0.3607343
-35.5;-109.5;b'';0.3603456
-35.5;-108.5;b'';0.36003873
-35.5;-107.5;b'';0.35978952
-35.5;-106.5;b'';0.35938993
-35.5;-105.5;b'';0.3593214
